f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones, Automático)_re","Medido (completo, 4 patrones, Automático)_im","Medido (completo, 4 patrones, Clásico)_re","Medido (completo, 4 patrones, Clásico)_im"
235000000.0,23.786478518043012,-6.46121707391444,31.316311830023306,-6.0292401818114465,19.585233975957614,-9.529225494329435,19.585233975957614,-9.529225494329435
240000000.0,23.703221329437543,-6.570144455807157,31.246700419382005,-6.19868196321968,19.42744080636421,-9.556592159855166,19.42744080636421,-9.556592159855166
245000000.0,23.618953229398663,-6.677528630289532,31.21391681346459,-6.279054965763538,19.25607312058719,-9.63738238407141,19.25607312058719,-9.63738238407141
250000000.0,23.533710407239816,-6.783360859728506,31.165411993212988,-6.401897699485806,19.069027843601077,-9.677940379825701,19.069027843601077,-9.677940379825701
255000000.0,23.447528940137833,-6.887633399621638,31.064147373648215,-6.58353938170581,18.91461784869507,-9.728451682919818,18.91461784869507,-9.728451682919818
260000000.0,23.36044476327116,-6.990339483500717,30.988971599034418,-6.683556452478003,18.709667946597623,-9.793479698819294,18.709667946597623,-9.793479698819294
265000000.0,23.272493640947832,-7.091473306930251,30.923634257384755,-6.795280790132238,18.569362952160912,-9.813550643847927,18.569362952160912,-9.813550643847927
270000000.0,23.183711138745778,-7.191030010659086,30.844042673424973,-6.981304069773037,18.389264360358634,-9.878878454203505,18.389264360358634,-9.878878454203505
275000000.0,23.094132596685082,-7.289005662983425,30.779583659749484,-7.120799198550225,18.218169286145663,-9.88792503199838,18.218169286145663,-9.88792503199838
280000000.0,23.003793103448274,-7.38539724137931,30.69482861639639,-7.227909344920519,18.03209118832097,-9.940983756212683,18.03209118832097,-9.940983756212683
285000000.0,22.912727471661782,-7.480202613462295,30.5904261796784,-7.359802226061373,17.86906767781547,-9.950443753745228,17.86906767781547,-9.950443753745228
290000000.0,22.82097021424839,-7.573420517331476,30.542173277170154,-7.462176276137795,17.72649019516633,-9.962157384823,17.72649019516633,-9.962157384823
295000000.0,22.728555521857803,-7.66505054135436,30.478541860194234,-7.580939905234894,17.572651874728408,-9.980655884869943,17.572651874728408,-9.980655884869943
300000000.0,22.63551724137931,-7.755093103448276,30.367312905185756,-7.746823510154561,17.387247871525915,-10.00060980467601,17.387247871525915,-10.00060980467601
305000000.0,22.541888855537927,-7.843549429912954,30.27089583370936,-7.831251596660762,17.224172808708204,-10.010884183061151,17.224172808708204,-10.010884183061151
